157 4 8 2 13 17 21 22 36 34 37
115 2 6 9 5 18 10 31 15 19 44
112 2 3 14 19 18 24 7 14 11 46
164 0 6 8 14 10 23 35 34 34 22
119 2 1 14 3 20 18 18 15 28 10
158 5 4 3 9 10 30 18 38 41 42
159 4 2 11 20 23 8 27 40 24 44
154 1 6 9 13 24 21 14 21 45 32
150 2 2 13 15 17 6 12 38 45 34
123 1 2 2 8 21 15 9 23 42 28
163 4 4 15 15 21 21 32 26 25 31
129 4 5 3 8 19 17 31 10 32 26
120 0 7 15 10 7 8 23 20 30 13
80 2 9 3 8 5 9 19 16 9 41
128 0 8 5 19 5 10 28 11 42 25
120 2 3 12 16 12 20 10 30 15 49
145 4 8 7 16 23 21 23 26 17 18
156 4 9 13 16 16 19 11 29 39 12
144 0 10 7 11 8 11 30 24 43 40
137 5 7 11 11 17 27 27 16 16 21
117 0 1 10 3 9 11 29 16 38 30
123 5 5 12 4 24 17 15 18 23 27
159 4 10 8 17 12 26 25 36 21 34
154 3 8 4 19 21 19 27 29 24 17
95 2 5 4 19 5 26 13 7 14 18
121 0 8 2 4 8 14 15 37 33 12
122 4 5 10 17 23 5 7 24 27 34
112 5 6 3 20 9 10 24 24 11 31
138 1 9 6 14 6 26 33 12 31 23
107 5 1 11 5 23 15 13 22 12 31
121 3 7 2 7 20 29 7 19 27 16
100 3 8 4 6 6 15 9 23 26 25
140 1 9 13 18 25 7 30 22 15 37
118 1 10 8 12 15 10 19 25 18 14
144 4 1 7 3 12 26 25 28 38 15
106 0 9 7 4 5 7 27 31 16 15
142 4 10 4 18 13 8 30 38 17 30
125 5 5 6 20 21 26 7 12 23 38
158 2 3 12 19 24 27 23 33 15 41
108 2 3 5 8 9 18 28 9 26 13
109 3 6 3 5 21 14 19 12 26 12
133 0 7 12 12 6 22 21 35 18 46
91 1 10 4 4 11 17 9 8 27 22
115 3 8 15 4 6 9 15 24 31 41
162 4 9 14 15 13 26 30 32 19 24
151 0 6 11 7 25 25 25 32 20 19
147 0 3 2 18 13 28 20 32 31 21
150 5 8 10 7 24 16 28 40 12 42
144 1 3 2 11 7 27 19 33 41 36
150 3 8 2 19 16 26 34 23 19 11
103 3 5 14 20 7 12 7 24 11 14
99 4 10 7 3 8 20 13 18 16 16
119 3 1 13 3 13 22 16 12 36 44
125 1 5 11 8 9 14 15 34 28 35
108 3 4 11 12 17 5 6 40 10 27
138 5 9 3 6 17 16 29 24 29 50
98 3 7 7 3 24 9 7 7 31 10
131 1 10 4 18 10 9 24 22 33 25
121 5 7 14 8 14 6 18 22 27 15
104 2 2 2 6 9 15 25 23 20 26
118 2 6 13 12 19 23 7 13 23 46
144 1 3 13 19 23 16 11 22 36 13
127 1 10 15 6 19 20 17 17 22 12
149 1 6 2 16 7 20 29 37 31 18
136 3 2 14 11 16 13 26 40 11 45
129 4 5 6 17 5 12 12 35 33 17
128 0 3 11 8 24 12 31 13 26 27
152 1 4 7 14 22 28 22 30 24 9
109 3 7 5 10 11 18 9 13 33 41
111 0 1 10 4 17 30 6 26 17 48
120 3 6 7 19 11 11 24 20 19 45
122 5 5 4 12 12 14 19 15 36 25
120 0 9 6 13 25 9 10 35 13 27
153 4 8 14 14 24 14 6 34 35 32
140 4 10 6 15 23 30 29 8 15 36
166 1 1 13 16 23 27 29 40 16 18
106 2 4 2 10 8 17 26 7 30 18
95 0 8 13 3 25 10 10 7 19 20
166 1 4 2 5 16 27 30 40 41 33
117 0 8 9 4 21 13 11 12 39 50
127 1 2 3 9 14 18 34 8 38 47
152 3 4 9 14 12 20 21 25 44 21
179 5 8 9 16 22 29 30 23 37 34
144 5 2 5 5 5 26 29 27 40 34
108 4 2 4 11 7 8 7 35 30 43
142 0 6 4 9 11 25 8 38 41 42
151 3 9 11 18 4 19 15 29 43 34
139 2 8 4 20 13 22 35 15 20 13
100 3 8 8 20 9 6 27 7 12 43
145 1 1 11 10 20 30 26 35 11 18
138 5 5 15 16 7 20 16 22 32 19
106 2 5 5 14 13 19 9 26 13 23
122 1 10 4 7 22 19 6 12 41 11
135 0 9 5 4 25 27 17 18 30 40
99 2 7 11 6 7 22 26 10 8 19
120 3 2 6 20 20 28 11 21 9 28
148 0 2 5 19 6 17 35 27 37 44
150 3 9 7 7 20 28 11 38 27 25
122 1 7 12 15 11 5 32 15 24 34
126 4 7 2 20 11 20 17 26 19 38
93 0 2 2 3 7 30 20 14 15 45
137 5 9 3 18 20 6 19 37 20 14
115 4 10 7 10 5 25 14 14 26 27
73 2 2 5 10 9 6 16 12 11 46
141 4 6 12 18 16 26 15 32 12 23
135 4 7 14 15 10 27 19 23 16 35
152 5 6 14 20 7 13 30 24 33 35
142 3 1 12 19 19 13 11 24 40 30
150 0 8 15 20 7 26 29 21 24 48
79 0 4 8 11 4 5 17 21 9 31
167 1 9 12 4 22 18 27 36 38 30
139 5 10 8 8 25 13 30 19 21 15
122 4 6 14 17 5 17 28 21 10 39
99 4 8 11 8 7 9 18 19 15 33
165 1 1 9 18 20 30 23 27 36 9
162 4 8 14 4 25 26 12 37 32 45
134 4 3 11 16 20 23 30 10 17 41
152 4 4 9 19 19 30 19 26 22 36
148 0 8 9 15 22 20 34 12 28 31
163 2 9 5 7 20 29 20 38 33 14
117 1 3 2 15 21 20 24 19 12 46
116 2 2 4 14 10 6 25 34 19 43
115 4 5 12 16 21 9 6 32 10 36
114 2 7 7 20 12 17 17 13 19 30
92 3 9 2 11 5 6 15 14 27 46
133 1 10 10 10 17 13 26 32 14 36
122 2 2 6 20 25 25 12 22 8 41
136 0 1 4 3 19 21 20 40 28 39
152 4 3 2 9 23 25 25 31 30 19
98 2 4 6 6 4 17 17 28 14 40
149 0 1 7 18 14 25 35 27 22 40
129 4 4 15 18 6 13 11 26 32 40
143 5 8 15 13 7 13 7 33 42 32
127 5 7 3 9 23 7 20 40 13 11
115 3 9 11 11 7 9 22 10 33 13
132 3 9 6 10 23 24 13 35 9 25
101 1 3 2 20 11 10 9 22 23 46
108 5 4 3 17 4 16 11 12 36 43
164 5 3 5 15 22 12 26 37 39 31
110 1 7 15 6 6 18 9 13 35 38
108 3 2 5 9 21 28 19 9 12 41
154 4 5 3 20 23 16 31 21 31 27
122 0 2 12 11 5 8 17 29 38 18
117 2 1 5 20 13 8 31 27 10 23
170 0 9 4 18 20 16 24 37 42 49
152 0 6 9 11 10 25 34 36 21 24
130 2 7 9 10 23 23 8 9 39 24
75 2 5 4 3 11 17 11 14 8 45
124 5 6 13 10 6 5 24 14 41 43
181 4 7 9 15 6 30 31 38 41 39
132 3 1 10 3 9 30 21 16 39 20
119 2 1 15 3 7 12 23 17 39 26
113 2 3 6 12 7 12 22 28 21 9
149 3 6 8 20 18 22 16 15 41 26
168 3 3 9 5 23 28 32 25 40 21
111 2 2 7 3 13 13 15 25 31 13
109 2 6 3 10 18 30 10 8 22 50
102 2 1 9 5 16 9 21 25 14 33
155 2 7 5 7 16 29 34 26 29 31
102 0 9 12 7 8 5 35 15 11 28
130 0 9 7 9 10 22 7 34 32 22
140 2 8 2 3 20 12 25 39 29 27
160 1 9 14 5 25 22 24 29 31 23
119 2 6 5 10 13 11 18 12 42 39
133 3 10 15 6 15 20 28 9 27 38
127 3 7 13 9 13 28 10 13 31 25
141 5 1 7 18 23 20 10 28 29 43
119 3 1 4 15 18 8 22 35 13 39
103 1 4 4 5 5 29 9 19 27 42
122 2 6 4 6 15 20 9 30 30 30
108 5 1 7 17 17 15 18 14 14 30
139 3 8 14 11 23 30 8 27 15 48
135 2 7 8 6 17 17 16 19 43 49
137 2 9 12 13 19 16 12 25 29 44
129 4 2 12 4 19 20 15 21 32 26
123 5 2 14 10 16 11 14 17 34 24
132 2 6 13 20 14 5 35 13 24 44
152 2 2 5 9 24 19 35 26 30 15
152 4 5 11 10 25 24 24 13 36 16
152 5 8 3 12 18 16 21 39 30 16
145 3 10 13 20 5 30 14 18 32 25
125 4 4 11 20 8 5 35 16 22 46
152 1 5 11 5 21 30 25 12 42 35
145 0 10 6 8 24 16 27 37 17 15
132 5 8 13 18 23 8 35 14 8 33
130 1 1 7 12 12 26 7 25 39 47
123 4 6 10 8 18 30 16 10 21 11
128 1 3 3 17 12 8 32 26 26 37
138 1 4 8 17 5 26 21 26 30 39
142 5 8 4 14 14 15 31 13 38 23
119 0 2 12 9 4 5 34 11 42 25
130 0 2 11 11 18 28 27 21 12 47
127 5 8 2 15 25 13 14 14 31 33
147 2 4 10 3 16 28 17 35 32 36
165 5 10 8 4 20 24 26 34 34 31
130 0 2 13 6 11 25 30 18 25 34
124 5 3 10 6 12 26 26 8 28 42
110 4 2 9 17 11 19 15 25 8 16
82 4 4 4 10 8 6 24 8 14 25
156 1 3 4 12 23 22 33 18 40 22
115 2 4 13 11 14 18 34 11 8 11
164 2 7 10 16 25 16 9 39 40 49
101 0 10 10 3 12 11 8 35 12 28
134 1 2 5 5 10 24 8 39 40 12
141 1 8 7 7 7 19 29 31 32 44
136 4 1 10 13 17 20 7 38 26 26
121 5 5 15 3 21 23 26 11 12 22
107 2 5 12 15 8 19 23 13 10 11
144 4 3 8 8 21 9 34 29 28 40
87 3 8 5 15 9 5 10 13 19 36
168 1 5 2 13 20 24 33 30 40 36
124 1 4 4 15 8 24 28 30 10 17
126 1 2 6 7 21 12 12 35 30 16
118 2 5 15 12 14 19 10 33 8 48
152 2 10 9 10 5 25 26 20 45 43
107 3 6 7 10 5 25 13 14 24 20
114 4 4 5 15 24 6 14 8 34 33
148 1 4 14 20 9 23 27 32 18 41
114 2 5 2 4 17 7 13 31 33 11
101 3 5 2 4 17 8 27 21 14 35
112 4 3 9 18 10 13 6 33 16 35
109 0 1 3 13 23 12 26 16 15 37
117 2 8 11 8 13 7 18 17 33 42
120 5 6 13 7 5 9 10 23 42 41
156 4 9 13 16 24 7 24 31 28 26
119 3 9 13 16 24 16 19 7 12 30
118 3 3 5 17 11 29 23 12 15 26
114 3 3 10 4 16 24 24 21 9 37
131 0 3 3 18 10 5 31 28 33 22
113 5 2 5 14 16 23 16 10 22 30
106 0 9 14 8 17 6 24 9 19 41
140 5 2 7 3 25 30 28 12 28 46
145 0 10 12 13 22 20 15 36 17 23
95 2 7 9 5 5 16 13 25 13 27
134 1 2 6 6 14 23 22 29 31 43
124 1 2 7 15 19 30 10 21 19 50
137 4 7 2 7 18 21 14 38 26 27
120 0 2 12 15 19 22 25 10 15 50
145 0 7 2 8 20 15 13 38 42 48
128 5 9 2 4 13 18 14 25 38 13
129 0 1 6 5 7 15 27 37 31 44
126 4 3 6 19 14 23 13 9 35 28
145 3 9 6 13 25 28 12 26 23 30
142 4 5 10 10 21 6 33 13 40 20
135 1 3 13 4 11 13 24 36 30 35
132 3 1 5 12 25 21 8 33 24 19
141 2 7 2 18 23 21 24 21 23 46
118 1 4 6 16 10 10 26 8 37 12
125 3 7 10 17 19 18 10 22 19 36
136 1 7 2 17 24 24 9 7 45 37
111 0 3 4 5 20 7 15 27 30 38
100 4 5 10 9 19 6 17 19 11 31
119 4 4 15 4 10 17 8 36 21 37
132 3 4 7 12 8 15 11 38 34 23
139 3 4 12 19 20 18 6 24 33 21
148 2 9 10 3 21 22 15 29 37 9
110 1 2 5 17 20 13 14 9 29 13
140 3 6 4 3 11 21 20 27 45 30
116 2 8 7 5 24 25 16 8 21 42
138 5 4 7 18 22 17 20 7 38 28
125 0 4 12 20 10 23 13 32 11 19
158 1 10 15 16 20 12 28 39 17 44
127 4 4 11 16 10 18 10 13 41 22
149 5 5 12 13 18 14 30 11 41 15
122 2 8 14 14 8 5 35 9 27 39
125 2 4 14 6 20 13 12 10 44 10
142 5 1 11 8 23 27 20 38 9 9
110 5 4 12 12 4 17 32 13 11 15
143 1 10 10 3 18 24 27 11 39 21
116 0 1 2 12 22 25 21 9 24 16
108 1 4 8 5 15 23 25 17 10 15
117 3 5 13 7 25 6 23 16 19 40
140 4 1 11 9 4 23 21 39 28 27
140 0 7 2 7 17 20 15 40 32 45
112 2 3 7 20 25 12 13 7 23 23
160 4 5 12 10 16 19 16 36 42 18
163 3 10 8 19 8 24 19 40 32 47
92 3 7 3 7 12 11 9 22 18 29
171 5 10 15 11 17 12 20 36 45 10
114 0 1 5 15 18 5 30 18 22 13
138 3 4 15 12 20 21 17 15 31 23
146 0 10 5 10 17 30 22 37 15 20
106 2 1 11 15 13 10 26 12 16 38
125 0 9 10 19 18 22 16 19 12 10
136 2 7 9 16 20 21 8 39 14 14
118 5 4 4 15 20 9 13 40 8 10
99 1 7 9 7 7 15 13 28 12 41
109 4 1 7 20 7 14 14 15 27 18
174 1 4 15 13 19 19 22 36 45 45
137 3 8 2 10 10 17 33 10 44 23
94 1 5 8 9 7 8 12 25 19 24
120 0 3 5 7 13 9 10 32 41 18
146 1 2 15 20 11 16 12 33 36 28
157 2 9 8 15 9 29 10 38 37 48
153 4 4 10 6 22 13 14 35 45 27
98 3 5 7 4 11 6 29 24 9 9
153 2 5 5 17 24 28 23 23 26 12
153 4 5 4 5 15 30 22 23 45 29
128 1 9 7 13 4 14 19 37 24 14
122 1 4 15 15 17 14 22 17 17 47
158 2 9 11 7 20 6 32 37 34 46
135 0 7 5 19 17 9 11 32 35 44
126 3 7 14 6 18 19 20 27 12 35
126 3 3 6 9 11 11 30 40 13 23
108 5 3 2 15 8 24 12 9 30 24
150 3 5 14 12 11 13 33 24 35 37
138 2 8 7 10 7 20 20 24 40 9
106 2 1 6 10 15 24 13 23 12 13
153 5 3 9 17 23 18 14 29 35 45
118 4 5 10 9 14 6 10 32 28 15
133 0 3 7 18 19 24 18 18 26 22
154 3 9 11 10 23 14 22 39 23 15
120 2 10 11 18 19 12 21 9 18 19
115 0 10 4 20 25 7 10 29 10 18
98 0 3 10 15 12 12 7 24 15 44
140 1 8 12 18 4 16 20 19 42 34
128 4 1 8 19 25 15 35 11 10 32
111 5 10 3 10 16 6 18 35 8 47
151 1 7 12 9 10 13 27 34 38 33
108 3 2 10 12 5 23 29 9 15 50
117 2 1 5 17 12 29 8 11 32 41
152 3 5 14 12 12 6 28 27 45 42
133 0 7 11 8 19 10 25 27 26 49
137 2 1 11 6 17 23 30 29 18 30
130 0 3 3 20 13 24 9 20 38 50
139 2 7 8 20 17 22 35 14 14 24
148 2 9 4 9 14 9 31 40 30 35
125 2 3 12 17 9 15 14 8 45 25
175 0 8 4 17 21 17 33 37 38 17
128 3 4 11 13 24 9 21 25 18 32
124 0 1 3 12 12 29 18 21 28 29
122 2 8 12 6 12 7 13 27 35 11
111 3 3 3 10 18 11 15 30 18 43
163 2 3 5 3 18 30 30 37 35 43
155 1 2 11 7 17 28 27 38 24 36
111 1 7 10 7 15 8 35 20 8 26
150 5 2 15 14 25 16 10 30 33 42
139 4 4 8 20 22 25 8 20 28 31
132 1 3 4 17 23 27 28 17 12 34
128 4 7 11 3 21 16 14 25 27 24
140 1 6 6 9 9 15 24 30 40 39
120 5 9 3 19 19 23 14 18 10 9
160 3 6 6 17 18 12 34 19 45 38
126 3 8 3 3 6 29 25 27 22 22
136 2 6 9 10 19 6 34 15 35 21
184 4 3 12 9 23 28 35 32 38 22
110 5 5 7 16 12 25 18 10 12 48
137 1 5 13 19 15 18 18 25 23 45
128 2 8 3 17 16 24 10 22 26 25
104 3 4 5 3 17 16 7 11 38 40
162 0 6 7 20 15 25 16 33 40 39
131 3 2 10 17 9 12 33 31 14 49
148 1 4 7 15 24 28 18 8 43 42
158 0 1 11 14 16 25 23 25 43 12
117 5 1 6 11 19 26 9 12 28 13
152 5 9 12 20 25 24 21 22 14 50
161 2 10 12 17 6 10 30 36 38 13
127 0 2 2 12 9 18 14 31 39 36
97 0 1 2 8 9 27 8 11 31 28
142 0 10 12 15 7 17 20 37 24 28
137 2 6 9 11 4 14 15 37 39 42
119 0 8 14 9 17 21 25 16 9 32
131 3 2 7 5 14 23 22 32 23 19
119 0 4 15 7 18 13 30 20 12 40
